NABP,NPI,PROVIDER NAME,ADDRESS,ADDRESS LINE 2,CITY,STATE,POSTAL_ZIP,PHONE,COUNTY,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract)
5816155,1902261555,B&T MARLBORO PHARMACY,2845 86ST,,BROOKLYN,NY,11223,718-373-4800,KINGS,40.592273,-73.977523,0.9,rooftop,2845,86th St,,,Brooklyn,NY,11223,US,City of New York,2021,36,36047,New York,3651000,38600,2002,2,3.60E+14,36047038600
3330482,1053446377,UTICA PHARMACY,285-287 UTICA AVE,,BROOKLYN,NY,11213,718-953-7351,KINGS,40.668273,-73.931025,0.9,nearest_rooftop_match,285,Utica Ave,,,Brooklyn,NY,11213,US,City of New York,2021,36,36047,New York,3651000,34902,1001,1,3.60E+14,36047034902
3319084,1992898324,LUNA PARK PHARMACY,2875 W 8TH ST,,BROOKLYN,NY,11224,718-946-5444,KINGS,40.577887,-73.976163,1,rooftop,2875,W 8th St,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,35400,2002,2,3.60E+14,36047035400
5808906,1811325384,GREENTREE PHARMACY,291 7TH AVE,,BROOKLYN,NY,112157263,718-768-2700,KINGS,40.667897,-73.980552,1,rooftop,291,7th Ave,,,Brooklyn,NY,11215,US,City of New York,2021,36,36047,New York,3651000,15300,2000,2,3.60E+14,36047015300
5818212,1174075626,SAAB PHARMACY,291 NEPTUNE AVE,,BROOKLYN,NY,112356975,718-332-5577,KINGS,40.58122,-73.964009,1,rooftop,291,Neptune Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36600,3003,3,3.60E+14,36047036600
5804263,1306127816,COMMUNITY CARE PHARMACY,2913 SURF AVENUE,,BROOKLYN,NY,11224,718-372-5300,KINGS,40.572995,-73.995447,1,rooftop,2913,Surf Ave,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,34200,2000,2,3.60E+14,36047034200
3343605,1861539322,NEW AGE PHARMACY,2918 AVE J,,BROOKLYN,NY,11210,718-253-1700,KINGS,40.626611,-73.947242,1,rooftop,2918,Ave J,,,Brooklyn,NY,11210,US,City of New York,2021,36,36047,New York,3651000,75000,2000,2,3.60E+14,36047075000
5807473,1013351188,BROOKLYN CHEMIST,2927 AVENUE S,,BROOKLYN,NY,11229,718-382-3400,KINGS,40.605223,-73.94254,1,rooftop,2927,Ave S,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,56400,1001,1,3.60E+14,36047056400
5813262,1659768216,BABA DRUGS,295 RALPH AVE,,BROOKLYN,NY,11233,718-484-4500,KINGS,40.679308,-73.921858,1,rooftop,295,Ralph Ave,,,Brooklyn,NY,11233,US,City of New York,2021,36,36047,New York,3651000,37900,3001,3,3.60E+14,36047037900
5807699,1497199590,"CRYSTAL PHARMACY, INC.",2950 AVENUE X STE B,,BROOKLYN,NY,112351874,718-942-5800,KINGS,40.593703,-73.939212,1,rooftop,2950,Ave X,Ste,B,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,59600,1001,1,3.60E+14,36047059600
3330153,1225053796,DUANE READE #14312,296 FLATBUSH AVE,,BROOKLYN,NY,112172817,217-709-2351,KINGS,40.67797,-73.973262,1,rooftop,296,Flatbush Ave,,,Brooklyn,NY,11217,US,City of New York,2021,36,36047,New York,3651000,16100,4002,4,3.60E+14,36047016100
3329338,1760557342,G AND G PHARMACY INC,2967 OCEAN AVE,,BROOKLYN,NY,11235,718-646-2800,KINGS,40.588937,-73.949228,1,rooftop,2967,Ocean Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,59404,3001,3,3.60E+14,36047059404
3380285,1194824367,RITE AID PHARMACY 10586,2981 OCEAN AVENUE,,BROOKLYN,NY,11235,717-975-5937,KINGS,40.588377,-73.949127,1,rooftop,2981,Ocean Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,60000,4000,4,3.60E+14,36047060000
5809162,1831529122,ELTON PHARMACY,2992 FULTON ST,,BROOKLYN,NY,112081028,718-827-8943,KINGS,40.679939,-73.884325,1,rooftop,2992,Fulton St,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,116800,2002,2,3.60E+14,36047116800
5808336,1932531712,CVS PHARMACY #10086,30 FLATBUSH AVENUE,,BROOKLYN,NY,112171121,718-858-6712,KINGS,40.688049,-73.980576,1,rooftop,30,Flatbush Ave,,,Brooklyn,NY,11217,US,City of New York,2021,36,36047,New York,3651000,3700,1000,1,3.60E+14,36047003700
3358226,1417117367,ESTIS PHARMACY AND SURGICALS,300 TROY AVE,,BROOKLYN,NY,11213,718-484-4305,KINGS,40.668725,-73.936834,1,rooftop,300,Troy Ave,,,Brooklyn,NY,11213,US,City of New York,2021,36,36047,New York,3651000,33702,2003,2,3.60E+14,36047033702
3358430,1073776696,WALGREENS #10941,3000 CHURCH AVE,,BROOKLYN,NY,112264210,217-709-2351,KINGS,40.650711,-73.949227,1,rooftop,3000,Church Ave,,,Brooklyn,NY,11226,US,City of New York,2021,36,36047,New York,3651000,82400,4000,4,3.60E+14,36047082400
5806748,1215274139,ESTABLISHED DRUGS,3001 CLARENDON RD,,BROOKLYN,NY,11226,718-941-1013,KINGS,40.643404,-73.948598,1,rooftop,3001,Clarendon Rd,,,Brooklyn,NY,11226,US,City of New York,2021,36,36047,New York,3651000,82600,2003,2,3.60E+14,36047082600
3312915,1376652818,RITE AID PHARMACY 04257,3001-27 MERMAID AVENUE,,BROOKLYN,NY,112241805,717-975-5937,KINGS,40.575583,-73.996949,0.9,nearest_rooftop_match,3001,Mermaid Ave,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,32800,2001,2,3.60E+14,36047032800
3304540,1871695395,NAVAR PHARMACY,3002 AVENUE M,,BROOKLYN,NY,11210,718-677-5811,KINGS,40.6195,-73.945303,1,rooftop,3002,Ave M,,,Brooklyn,NY,11210,US,City of New York,2021,36,36047,New York,3651000,74600,2004,2,3.60E+14,36047074600
5810696,1710304258,VALRX PHARMACY INC.,3007 FARRAGUT RD # 1A,,BROOKLYN,NY,112101537,718-484-7045,KINGS,40.636424,-73.947733,1,rooftop,3007,Farragut Rd,,1A,Brooklyn,NY,11210,US,City of New York,2021,36,36047,New York,3651000,78802,1001,1,3.60E+14,36047078802
3355799,1447439757,FAMILY DRUGSTORE,3010 MERMAID AVE,,BROOKLYN,NY,11224,718-373-2300,KINGS,40.575181,-73.9967,1,rooftop,3010,Mermaid Ave,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,34200,2001,2,3.60E+14,36047034200
5801661,1699080622,SUPREME RX PHARMACY CORP,3011 AVENUE N,,BROOKLYN,NY,112105410,718-677-6600,KINGS,40.617393,-73.944636,1,rooftop,3011,Ave N,,,Brooklyn,NY,11210,US,City of New York,2021,36,36047,New York,3651000,74600,2004,2,3.60E+14,36047074600
5811787,1114329232,HOYT PHARMACY & SURGICAL SUPPLIES,3024 ATLANTIC AVE,,BROOKLYN,NY,112081107,718-277-9160,KINGS,40.678266,-73.882913,1,rooftop,3024,Atlantic Ave,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,116800,2005,2,3.60E+14,36047116800
3357414,1477721546,NOSTRAND HOUSES PHARMACY LLC,3031 AVE V,,BROOKLYN,NY,11229,718-332-0040,KINGS,40.598901,-73.937277,1,rooftop,3031,Ave V,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,57000,4001,4,3.60E+14,36047057000
,1912143686,WOODHULL DRUGS,304 ELLERY STREET,,BROOKLYN,NY,11206,718-782-9345,KINGS,40.699316,-73.940146,1,rooftop,304,Ellery St,,,Brooklyn,NY,11206,US,City of New York,2021,36,36047,New York,3651000,28501,1001,1,3.60E+14,36047028501
5824847,1790287621,"COMMUNITY, A WALGREENS PHARMACY #16511",306 CLARKSON AVE,,BROOKLYN,NY,112262204,217-709-2351,KINGS,40.655299,-73.949705,1,range_interpolation,306,Clarkson Ave,,,Brooklyn,NY,11226,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36047,New York,3651000,81800,1000,1,3.60E+14,36047081800
5821029,1912424714,HEALTHY WAYS PHARMACY,3074 CONEY ISLAND AVENUE,,BROOKLYN,NY,11235,718-332-5263,KINGS,40.58116,-73.960081,1,rooftop,3074,Coney Island Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36400,1000,1,3.60E+14,36047036400
5812753,1326437971,INTERNATIONAL HOLISTIC PHARMACY INC.,3078-3080 BRIGHTON 6TH STR,,BROOKLYN,NY,11235,718-975-3733,KINGS,40.577952,-73.961749,0.9,nearest_rooftop_match,3078,Brighton 6th St,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36200,1003,1,3.60E+14,36047036200
3364104,1770813040,WALGREENS #10064,3082 AVENUE U,,BROOKLYN,NY,112295117,217-709-2351,KINGS,40.600973,-73.93572,1,rooftop,3082,Ave U,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,57000,3001,3,3.60E+14,36047057000
,1053615872,KENSINGTON PHARMACY & SURGICALS,309 CHURCH AVENUE,,BROOKLYN,NY,11218,631-482-9750,KINGS,40.643886,-73.977197,1,rooftop,309,Church Ave,,,Brooklyn,NY,11218,US,City of New York,2021,36,36047,New York,3651000,49600,1002,1,3.60E+14,36047049600
3352779,1962488387,MEDLY PHARMACY,31 DEBEVOISE ST,,BROOKLYN,NY,11206,717-254-9011,KINGS,40.701806,-73.94162,1,rooftop,31,Debevoise St,,,Brooklyn,NY,11206,US,City of New York,2021,36,36047,New York,3651000,49100,2002,2,3.60E+14,36047049100
3361401,1912143686,WOODHULL DRUGS,310 ELLERY ST,,BROOKLYN,NY,11206,718-782-9345,KINGS,40.699352,-73.939826,1,rooftop,310,Ellery St,,,Brooklyn,NY,11206,US,City of New York,2021,36,36047,New York,3651000,28501,1001,1,3.60E+14,36047028501
3359494,1093960056,BOARDWALK RX CORP,3100 OCEAN PKWY,,BROOKLYN,NY,11235,718-996-7600,KINGS,40.575981,-73.968571,1,range_interpolation,3100,Ocean Pkwy,,,Brooklyn,NY,11235,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36047,New York,3651000,36001,1002,1,3.60E+14,36047036001
5818298,1174066229,QUENTIN ROAD PHARMACY,3109 QUENTIN RD,,BROOKLYN,NY,112344234,718-998-2588,KINGS,40.612624,-73.940176,1,rooftop,3109,Quentin Rd,,,Brooklyn,NY,11234,US,City of New York,2021,36,36047,New York,3651000,64400,3001,3,3.60E+14,36047064400
5806685,1386918852,SURE DRUGS,312 RALPH AVE,,BROOKLYN,NY,112333023,718-774-6800,KINGS,40.678495,-73.921815,1,rooftop,312,Ralph Ave,,,Brooklyn,NY,11233,US,City of New York,2021,36,36047,New York,3651000,29900,1000,1,3.60E+14,36047029900
5812739,1245621150,NORWOOD CARE PHARMACY,3138 FULTON ST,,BROOKLYN,NY,112081916,718-827-1000,KINGS,40.681534,-73.879251,1,rooftop,3138,Fulton St,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,117400,2004,2,3.60E+14,36047117400
5818983,1396282158,SHAZIA'S PHARMACY,3166 CONEY ISLAND AVE,,BROOKLYN,NY,112356452,718-872-6090,KINGS,40.578872,-73.959896,1,rooftop,3166,Coney Island Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36200,1000,1,3.60E+14,36047036200
5802334,1619267747,PHARMACY DEPOT LLC,317 BRIGHTON BEACH AVE,,BROOKLYN,NY,112357412,718-646-0001,KINGS,40.577317,-73.963621,1,rooftop,317,Brighton Beach Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36200,2001,2,3.60E+14,36047036200
5814238,1649655044,"LIGHT PHARMACY, INC.",319 AVENUE X,,BROOKLYN,NY,112235933,718-872-7668,KINGS,40.590558,-73.971306,1,rooftop,319,Ave X,,,Brooklyn,NY,11223,US,City of New York,2021,36,36047,New York,3651000,38600,1009,1,3.60E+14,36047038600
5811511,1619377934,CROWN DRUGS,319 KINGSTON AVE,,BROOKLYN,NY,112134329,718-363-7000,KINGS,40.668277,-73.942159,1,rooftop,319,Kingston Ave,,,Brooklyn,NY,11213,US,City of New York,2021,36,36047,New York,3651000,33500,2000,2,3.60E+14,36047033500
3334911,1093814345,RITE AID PHARMACY 10584,320 SMITH STREET,,BROOKLYN,NY,11231,717-975-5937,KINGS,40.681302,-73.994357,1,rooftop,320,Smith St,,,Brooklyn,NY,11231,US,City of New York,2021,36,36047,New York,3651000,7500,5001,5,3.60E+14,36047007500
5825659,1972096758,OCEANA PHARMACY,3211 CONEY ISLAND AVE,,BROOKLYN,NY,112357072,347-868-6394,KINGS,40.577474,-73.95939,1,rooftop,3211,Coney Island Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,61002,2001,2,3.60E+14,36047061002
5816838,1356703748,WHITMAN PHARMACY,329A MYRTLE AVE,,BROOKLYN,NY,11205,718-938-0816,KINGS,40.693405,-73.973753,1,rooftop,329,Myrtle Ave,,,Brooklyn,NY,11205,US,City of New York,2021,36,36047,New York,3651000,18501,4000,4,3.60E+14,36047018501
5815595,1275907529,NEW YORK AVE PHARMACY,3307 CHURCH AVE,,BROOKLYN,NY,112032711,718-856-8048,KINGS,40.651087,-73.946373,1,rooftop,3307,Church Ave,,,Brooklyn,NY,11203,US,City of New York,2021,36,36047,New York,3651000,81800,2001,2,3.60E+14,36047081800
5810204,1770909046,PRIX PHARMACY,3340 NOSTRAND AVE,,BROOKLYN,NY,112293715,718-513-1585,KINGS,40.602798,-73.942512,1,rooftop,3340,Nostrand Ave,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,56600,1003,1,3.60E+14,36047056600
5828186,1013401058,MELLOR'S DRUG STORE,3343 FULTON ST,,BROOKLYN,NY,112082003,718-277-5371,KINGS,40.683728,-73.87235,1,rooftop,3343,Fulton St,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,117602,2003,2,3.60E+14,36047117602
5811371,1457769630,CENTRAL AVE PHARMACY,334B CENTRAL AVE,,BROOKLYN,NY,112213819,718-942-5855,KINGS,40.695229,-73.920364,1,rooftop,334,Central Ave,,,Brooklyn,NY,11221,US,City of New York,2021,36,36047,New York,3651000,41900,1003,1,3.60E+14,36047041900
3389411,1821187519,CITY CHEMIST II,335 GRAHAM AVE,,BROOKLYN,NY,112113734,718-387-0124,KINGS,40.714372,-73.944515,1,rooftop,335,Graham Ave,,,Brooklyn,NY,11211,US,City of New York,2021,36,36047,New York,3651000,49700,3004,3,3.60E+14,36047049700
3334579,1356303523,BAY PARK PHARMACY,3355 NEPTUNE AVE,,BROOKLYN,NY,11224,718-372-2700,KINGS,40.577362,-74.001189,1,rooftop,3355,Neptune Ave,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,33000,1000,1,3.60E+14,36047033000
3303992,1265421390,NEW TREND PHARMACY,3401 AVE H,,BROOKLYN,NY,112103350,718-859-3000,KINGS,40.632041,-73.943414,1,rooftop,3401,Ave H,,,Brooklyn,NY,11210,US,City of New York,2021,36,36047,New York,3651000,78400,2002,2,3.60E+14,36047078400
3383041,1598852733,J DRUGS II,3402 AVENUE N,,BROOKLYN,NY,11234,718-258-5858,KINGS,40.617424,-73.942046,1,rooftop,3402,Ave N,,,Brooklyn,NY,11234,US,City of New York,2021,36,36047,New York,3651000,64600,2000,2,3.60E+14,36047064600
3306366,1023112869,CVS PHARMACY #02498,341 9TH STREET,,BROOKLYN,NY,11215,401-770-2751,KINGS,40.668698,-73.984929,1,rooftop,341,9th St,,,Brooklyn,NY,11215,US,City of New York,2021,36,36047,New York,3651000,13700,3002,3,3.60E+14,36047013700
5824277,1124528500,KEY CARE PHARMACY INC,3411 CHURCH AVE,,BROOKLYN,NY,112032713,718-693-1957,KINGS,40.651162,-73.945216,1,rooftop,3411,Church Ave,,,Brooklyn,NY,11203,US,City of New York,2021,36,36047,New York,3651000,81600,2003,2,3.60E+14,36047081600
5802625,1053601831,FRIENDS PHARMACY INC,342 KINGS HWY,,BROOKLYN,NY,112231478,718-753-4900,KINGS,40.604718,-73.977581,1,rooftop,342,Kings Hwy,,,Brooklyn,NY,11223,US,City of New York,2021,36,36047,New York,3651000,42400,3002,3,3.60E+14,36047042400
3397951,1023196532,MILLENNIUM PHARMACY INC,3420 FULTON STREET,,BROOKLYN,NY,11208,718-348-5000,KINGS,40.684344,-73.86936,1,rooftop,3420,Fulton St,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,118400,2003,2,3.60E+14,36047118400
5809720,1972926848,CARIBBEAN AMERICAN FAMILY PHARMACY,3424 CHURCH AVE,,BROOKLYN,NY,112032714,718-484-3300,KINGS,40.650928,-73.944902,1,rooftop,3424,Church Ave,,,Brooklyn,NY,11203,US,City of New York,2021,36,36047,New York,3651000,85600,1002,1,3.60E+14,36047085600
3303233,1881703395,RITE AID PHARMACY 02612,344 AVENUE X,,BROOKLYN,NY,112235914,717-975-5937,KINGS,40.59037,-73.970643,1,rooftop,344,Ave X,,,Brooklyn,NY,11223,US,City of New York,2021,36,36047,New York,3651000,37402,4000,4,3.60E+14,36047037402
3351715,1568470193,AN NOOR PHARMACY INC,35 101ST AVENUE,,BROOKLYN,NY,11208,718-827-4000,KINGS,40.67942,-73.863505,1,rooftop,35,101st Ave,,,Brooklyn,NY,11208,US,City of New York,2021,36,36047,New York,3651000,118800,1000,1,3.60E+14,36047118800
3305124,1093737967,SAULS PHARMACY AND SURGICALS,3514 MERMAID AVE,,BROOKLYN,NY,11224,718-265-9108,KINGS,40.574679,-74.001011,1,rooftop,3514,Mermaid Ave,,,Brooklyn,NY,11224,US,City of New York,2021,36,36047,New York,3651000,34200,4000,4,3.60E+14,36047034200
5829342,1659928414,BROOKLYN FAMILY PHARMACY,355 AVENUE X,,BROOKLYN,NY,112235915,718-975-7757,KINGS,40.590715,-73.96982,1,rooftop,355,Ave X,,,Brooklyn,NY,11223,US,City of New York,2021,36,36047,New York,3651000,38800,3001,3,3.60E+14,36047038800
5824429,1417473760,WALGREENS #18204,355 KNICKERBOCKER AVENUE,,BROOKLYN,NY,112373740,217-709-2351,KINGS,40.700872,-73.92174,1,rooftop,355,Knickerbocker Ave,,,Brooklyn,NY,11237,US,City of New York,2021,36,36047,New York,3651000,42900,4000,4,3.60E+14,36047042900
5818755,1154865624,MYRTLE DRUG CARE,355 MYRTLE AVE,,BROOKLYN,NY,112053216,718-855-2292,KINGS,40.693339,-73.972063,1,rooftop,355,Myrtle Ave,,,Brooklyn,NY,11205,US,City of New York,2021,36,36047,New York,3651000,18501,1002,1,3.60E+14,36047018501
5832844,1447839493,MEDWELL RX INC,3558 NOSTRAND AVENUE,,BROOKLYN,NY,11229,718-676-4966,KINGS,40.597156,-73.941456,1,rooftop,3558,Nostrand Ave,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,59402,1000,1,3.60E+14,36047059402
3388849,1942311329,KINGS PHARMACY,357 FLATBUSH AVE,,BROOKLYN,NY,112384301,718-230-3535,KINGS,40.676906,-73.972034,1,rooftop,357,Flatbush Ave,,,Brooklyn,NY,11238,US,City of New York,2021,36,36047,New York,3651000,16300,4000,4,3.60E+14,36047016300
5812842,1518369263,KNICKERBOCKER CHEMISTS INC.,360 KNICKERBOCKER AVE,,BROOKLYN,NY,112378053,718-483-9102,KINGS,40.700662,-73.921843,1,rooftop,360,Knickerbocker Ave,,,Brooklyn,NY,11237,US,City of New York,2021,36,36047,New York,3651000,42900,4001,4,3.60E+14,36047042900
3393749,1033106992,THIS WAY PHARMACY,3601 QUENTIN RD,,BROOKLYN,NY,112344203,718-339-3110,KINGS,40.614823,-73.936763,1,rooftop,3601,Quentin Rd,,,Brooklyn,NY,11234,US,City of New York,2021,36,36047,New York,3651000,64600,1003,1,3.60E+14,36047064600
5802409,1760774061,RIGHT CHOICE PHARMACY INC,3609 AVENUE S,,BROOKLYN,NY,112344829,718-676-5522,KINGS,40.610039,-73.931147,1,rooftop,3609,Ave S,,,Brooklyn,NY,11234,US,City of New York,2021,36,36047,New York,3651000,65400,2003,2,3.60E+14,36047065400
5818060,1821549114,LIFE-TOUCH PHARMACY INC.,361 SUTTER AVE,,BROOKLYN,NY,112127501,347-529-0500,KINGS,40.667873,-73.906026,1,rooftop,361,Sutter Ave,,,Brooklyn,NY,11212,US,City of New York,2021,36,36047,New York,3651000,90800,3003,3,3.60E+14,36047090800
3371553,1306940366,KINGSBAY CHEMISTS INC.,3610 NOSTRAND AVE,,BROOKLYN,NY,11229,718-891-3447,KINGS,40.59603,-73.941215,1,rooftop,3610,Nostrand Ave,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,59402,1000,1,3.60E+14,36047059402
3318260,1184784811,DUMONT PHARMACY,364 JUNIUS ST,,BROOKLYN,NY,11212,718-485-4012,KINGS,40.66576,-73.90212,1,rooftop,364,Junius St,,,Brooklyn,NY,11212,US,City of New York,2021,36,36047,New York,3651000,91000,4002,4,3.60E+14,36047091000
3347083,1952498156,FAMILY DRUGSTORE,3692 NOSTRAND AVE,,BROOKLYN,NY,11229,718-769-9600,KINGS,40.594003,-73.940845,1,rooftop,3692,Nostrand Ave,,,Brooklyn,NY,11229,US,City of New York,2021,36,36047,New York,3651000,59402,1001,1,3.60E+14,36047059402
3332272,1497737753,ABC PHARMACY,371 MCDONALD AVE,,BROOKLYN,NY,11218,718-853-7766,KINGS,40.644916,-73.979642,1,rooftop,371,McDonald Ave,,,Brooklyn,NY,11218,US,City of New York,2021,36,36047,New York,3651000,49600,1004,1,3.60E+14,36047049600
3321609,1871654152,S AND K PHARMACY,371 NEPTUNE AVE,,BROOKLYN,NY,11235,718-743-1600,KINGS,40.580671,-73.966626,1,rooftop,371,Neptune Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36600,2001,2,3.60E+14,36047036600
3327687,1215147822,HEALTH CHOICE PHARMACY,3735 NOSTRAND AVE,,BROOKLYN,NY,11235,718-368-9800,KINGS,40.592817,-73.940211,1,rooftop,3735,Nostrand Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,59402,1003,1,3.60E+14,36047059402
5801837,1023324639,THE LOBBY PHARMACY,374 STOCKHOLM ST,,BROOKLYN,NY,112374005,718-963-7222,KINGS,40.704559,-73.917578,1,rooftop,374,Stockholm St,,,Brooklyn,NY,11237,US,City of New York,2021,36,36047,New York,3651000,44300,4001,4,3.60E+14,36047044300
3396353,1124119672,APPLE DRUGS,376 KINGSTON AVE,,BROOKLYN,NY,112134398,718-467-6700,KINGS,40.665959,-73.94267,1,rooftop,376,Kingston Ave,,,Brooklyn,NY,11213,US,City of New York,2021,36,36047,New York,3651000,33300,3000,3,3.60E+14,36047033300
5813870,1225410145,PHAMCO DRUGS,376 UTICA AVE,,BROOKLYN,NY,112135551,718-778-8750,KINGS,40.665421,-73.931634,1,rooftop,376,Utica Ave,,,Brooklyn,NY,11213,US,City of New York,2021,36,36047,New York,3651000,35102,2001,2,3.60E+14,36047035102
3334973,1245440767,NATES PHARMACY,376 VAN BRUNT ST,,BROOKLYN,NY,11231,718-797-0200,KINGS,40.677229,-74.013218,1,range_interpolation,376,Van Brunt St,,,Brooklyn,NY,11231,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36047,New York,3651000,5301,1006,1,3.60E+14,36047005301
5809011,1710315957,CARE FAST PHARMACY INC,3771 NOSTRAND AVE,,BROOKLYN,NY,112352041,718-975-4464,KINGS,40.591944,-73.94005,1,rooftop,3771,Nostrand Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,59402,1003,1,3.60E+14,36047059402
5802954,1780989236,BATISH DRUGS,378 LAFAYETTE AVE,,BROOKLYN,NY,11238,718-623-8930,KINGS,40.688753,-73.960197,1,rooftop,378,Lafayette Ave,,,Brooklyn,NY,11238,US,City of New York,2021,36,36047,New York,3651000,23100,1000,1,3.60E+14,36047023100
3357820,1265605539,WALGREENS #10678,379 MYRTLE AVE,,BROOKLYN,NY,112052407,217-709-2351,KINGS,40.69331,-73.971071,1,rooftop,379,Myrtle Ave,,,Brooklyn,NY,11205,US,City of New York,2021,36,36047,New York,3651000,18700,1007,1,3.60E+14,36047018700
5805950,1497002935,FINE CARE PHARMACY,380 KNICKERBOCKER AVE,,BROOKLYN,NY,112373702,718-676-9976,KINGS,40.700274,-73.921158,1,rooftop,380,Knickerbocker Ave,,,Brooklyn,NY,11237,US,City of New York,2021,36,36047,New York,3651000,43100,4001,4,3.60E+14,36047043100
5819151,1831636760,TOP CARE PHARMACY RX LLC,380 RALPH AVE,,BROOKLYN,NY,112333918,718-975-8555,KINGS,40.675836,-73.922067,1,rooftop,380,Ralph Ave,,,Brooklyn,NY,11233,US,City of New York,2021,36,36047,New York,3651000,30700,2000,2,3.60E+14,36047030700
3339428,1043230832,QUICK AID PHARMACY INC,3814 13TH AVE,,BROOKLYN,NY,112183604,718-854-7722,KINGS,40.640976,-73.986135,1,rooftop,3814,13th Ave,,,Brooklyn,NY,11218,US,City of New York,2021,36,36047,New York,3651000,22600,1002,1,3.60E+14,36047022600
3306429,1770692204,RITE AID PHARMACY 04876,3823 NOSTRAND AVENUE,,BROOKLYN,NY,112352012,717-975-5937,KINGS,40.590902,-73.93962,1,rooftop,3823,Nostrand Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,59600,3000,3,3.60E+14,36047059600
3380867,1962510693,SALDO PHARMACY,384 GRAHAM AVE,,BROOKLYN,NY,112112422,718-389-8015,KINGS,40.716069,-73.944475,1,rooftop,384,Graham Ave,,,Brooklyn,NY,11211,US,City of New York,2021,36,36047,New York,3651000,49700,2001,2,3.60E+14,36047049700
3390109,1043235500,DUANE READE #14128,386 FULTON ST,,BROOKLYN,NY,112015206,217-709-2351,KINGS,40.691251,-73.987178,1,rooftop,386,Fulton St,,,Brooklyn,NY,11201,US,City of New York,2021,36,36047,New York,3651000,3700,1006,1,3.60E+14,36047003700
5826295,1528549292,PHARMACY 7,388 NEPTUNE AVE,,BROOKLYN,NY,112358026,718-709-0192,KINGS,40.580351,-73.96692,1,rooftop,388,Neptune Ave,,,Brooklyn,NY,11235,US,City of New York,2021,36,36047,New York,3651000,36400,2002,2,3.60E+14,36047036400
